name,longitude,latitude
Onderdonk Ave & Gates Ave,-73.90737,40.70413
E 118 St & Madison Ave,-73.9442507,40.8014866
River Ave & E 151 St,-73.928939,40.822217
24 St & 41 Ave,-73.939991,40.752474
36 St & Hunters Point Ave,-73.93024072051048,40.73781699881193
E 149 St & Jackson Ave,-73.909235,40.813135
Boerum St & Broadway,-73.94976519,40.70538077
Broadway & W 160 St,-73.9434,40.835775
LaGuardia Pl & W 3 St,-73.99810231,40.72917025
Stanton St & Chrystie St,-73.99147535,40.72229346
Centre St & Chambers St,-74.0046073,40.71273266
9 Ave & W 22 St,-74.00197139,40.7454973
Graham Ave & Herbert St,-73.94500379,40.71929301
Grand Ave & 55 St,-73.91427,40.71888
20 Ave & Shore Blvd,-73.915098,40.785994
W 24 St & 7 Ave,-73.99529885,40.74487634
Center Blvd & 48 Ave,-73.957539,40.745038
E 102 St & 1 Ave,-73.94164802,40.7869946
Union Ave & Jackson St,-73.952029,40.7160751
W 54 St & 11 Ave,-73.992573,40.768333
Broadway & W 56 St,-73.98192338,40.7652654
21 St & 21 Ave,-73.914527,40.782465
E 55 St & 2 Ave,-73.96603308,40.75797322
24 Ave & 26 St,-73.918544,40.774591
Greenwich St & Hubert St,-74.010065,40.721319
Jackson St & Leonard St,-73.94821286201477,40.71638031973561
40 Ave & 9 St,-73.945133,40.75742
Cliff St & Fulton St,-74.00495,40.70838
Brook Ave & E 157 St,-73.911759,40.820713
W 76 St & Columbus Ave,-73.97728532552719,40.7801839724239
2 Ave & E 99 St,-73.94552579,40.7862586
18 St & 27 Ave,-73.92743647098541,40.772768286288304
E 84 St & Park Ave,-73.95772073,40.77862688
Greene St & Prince St,-73.99930492043495,40.72511734422387
Macombs Pl & W 152 St,-73.937948,40.826406
Kenmare St & Elizabeth St,-73.9949,40.72054
Harman St & Seneca Ave,-73.91292,40.70577
38 Ave & 29 St,-73.93367,40.75473
31 St & Northern Blvd,-73.93349289894103,40.75186951421875
W 176 St & Montgomery Ave,-73.919205,40.849629
8 Ave & W 38 St,-73.99177,40.75461
Frederick Douglass Blvd & W 115 St,-73.9559308,40.8038654
Walton Ave & E 176 St,-73.90971,40.84833
50 St & 30 Ave,-73.907107,40.760083
Albany St & Greenwich St,-74.013247,40.709267
Grand Concourse & E 175 St,-73.90931278467178,40.84627592921954
Park Pl & Church St,-74.00935515761375,40.71334184275907
W 56 St & 10 Ave,-73.988639,40.768254
Steinway St & 23 Ave,-73.9077436,40.7713937
White St & Johnson Ave,-73.93581,40.707174
E 72 St & York Ave,-73.95348296,40.76663814
43 St & Broadway,-73.9166368,40.7577284
Grand Concourse & E 171 St,-73.913004,40.839549
Irving Ave & Harman St,-73.9179,40.70108
Amsterdam Ave & W 119 St,-73.9595861,40.80863218
W 50 St & 10 Ave,-73.99194359779358,40.76473420006519
Academy St & Nagle Ave,-73.922661,40.862562
Gerard Ave & E 165 St,-73.922394,40.83173
31 Ave & 14 St,-73.9322662,40.7682
Laight St & Hudson St,-74.00771779,40.72185379
N 5 St & Wythe Ave,-73.961501,40.718389
Lenox Ave & W 117 St,-73.9490782,40.8025566
Van Dam St & Greenpoint Ave,-73.93790781497955,40.73443564069459
W 52 St & 6 Ave,-73.97982001304626,40.76132983124814
Frost St & Meeker Ave,-73.94880026578903,40.71766197083994
Columbus Ave & W 95 St,-73.968087,40.7919557
Bank St & Hudson St,-74.00618026,40.73652889
48 St & Skillman Ave,-73.91616314649582,40.74622874694195
Madison St & Montgomery St,-73.984844,40.713126
Delancey St & Eldridge St,-73.991479,40.719383
Ditmars Blvd & 19 St,-73.9183302,40.78145
West End Ave & W 60 St,-73.99005,40.77237
5 Ave & E 30 St,-73.98629487,40.7459849
Bedford Ave & S 9 St,-73.96408963,40.70853074
Orchard St & Grand St,-73.99067759513855,40.717318403855785
Edgecombe Ave & W 167 St,-73.936085,40.838191
W 42 St & Dyer Ave,-73.99379968643188,40.75898481399634
Church St & Worth St,-74.00650128722191,40.71688538495366
E 58 St & Madison Ave,-73.97209525108337,40.76302594280519
Margaret Corbin Plz & Ft Washington Ave,-73.933872,40.859166
E 141 St & Jackson Ave,-73.911837,40.806896
St Nicholas Ave & W 134 St,-73.948222,40.816234
Sharon St & Olive St,-73.93865078687668,40.71534162042448
Grand Army Plaza & Central Park S,-73.97371465,40.7643971
Lafayette St & Jersey St,-73.99565293,40.72456089
Lenox Ave & W 111 St,-73.9523,40.7987859
Kent Ave & N 7 St,-73.96165072917938,40.72036775298455
S 4 St & Wythe Ave,-73.96590294,40.71285887
McKibbin St & Manhattan Ave,-73.94407279,40.70510918
Nagle Ave & Thayer St,-73.925591,40.861382
W 120 St & Claremont Ave,-73.9634,40.8109494
Frederick Douglass Blvd & W 139 St,-73.94476890563965,40.81900581806558
Waterbury St & Stagg St,-73.93734,40.71019
34 Ave & 38 St,-73.921631,40.756913
Cleveland Pl & Spring St,-73.99724900722504,40.722103786686034
Lexington Ave & E 36 St,-73.9788007736206,40.7475739589548
MacDougal St & Prince St,-74.00297088,40.72710258
31 St & Astoria Blvd,-73.9184057,40.7699176
Willis Ave & E 137 St,-73.923604,40.808384
E 20 St & 2 Ave,-73.98205027,40.73587678
Featherbed Ln & Jerome Ave,-73.914311,40.845505
N 6 St & Bedford Ave,-73.95850939,40.71745169
W 37 St & 5 Ave,-73.98338988,40.75038009
Crescent St & Broadway,-73.9286471,40.7633589
W 100 St & Manhattan Ave,-73.9645,40.795
W 87 St & Amsterdam Ave,-73.9747,40.78839
E 153 St & E 157 St,-73.929327,40.826677
E 134 St & Walnut Ave,-73.911034,40.800425
W 51 St & Rockefeller Plaza,-73.97811613976955,40.75973805251143
Graham Ave & Grand St,-73.944024,40.711863
E 17 St & Broadway,-73.99009296,40.73704984
Murray St & Greenwich St,-74.01122331619263,40.71485150526252
Irving Ave & DeKalb Ave,-73.92095,40.7027
St James Pl & Oliver St,-73.99851193,40.71307916
Adam Clayton Powell Blvd & W 123 St,-73.949373,40.8078316
35 Ave & 10 St,-73.93985509872437,40.76315481910373
E 16 St & Irving Pl,-73.98797392845154,40.735367055605394
Monitor St & Meeker Ave,-73.941845,40.721226
W 95 St & Broadway,-73.971888,40.7937704
31 Ave & 30 St,-73.9240312,40.7647
36 Ave & 31 St,-73.92957486212252,40.75651272984955
E 17 St & 2 Ave,-73.98372530937195,40.73431166276575
E 106 St & 1 Ave,-73.93956237,40.7892529
E 138 St & Grand Concourse,-73.930605,40.813224
Pearl St & York St,-73.98768022656441,40.70140463410644
48 St & 50 Ave,-73.91803,40.73737
W 37 St & Broadway,-73.98770570755005,40.75227093837409
Westchester Ave & Jackson Ave,-73.908116,40.816124
McGuinness Blvd & Eagle St,-73.95284,40.73555
57 St & Woodside Ave,-73.9072778339874,40.74578861252213
Harrison Pl & Porter Ave,-73.92851,40.70686
E 138 St & Cypress Ave,-73.914718,40.805559
W 27 St & 7 Ave,-73.993915,40.746647
Ave A & E 11 St,-73.98175925016403,40.72854745023944
57 St & 43 Ave,-73.908,40.74324
Madison Ave & E 51 St,-73.97513,40.75863
33 St & Queens Blvd,-73.93172398209572,40.7443653191867
W 110 St & Amsterdam Ave,-73.96295,40.802692
Creston Ave & E 178 St,-73.906469,40.850885
Leonard St & Maujer St,-73.94705951213837,40.7103685423523
Broadway & W 58 St,-73.98169333,40.76695317
E 53 St & Madison Ave,-73.97402311,40.7597108
10 Ave & W 215 St,-73.91519755125046,40.86932465640094
E 161 St & River Ave,-73.927111,40.827883
5 Ave & W 126 St,-73.9418,40.80722
E 156 St & Courtlandt Ave,-73.9173299074173,40.82123860172
6 Ave & Broome St,-74.00473,40.72431
45 Ave & 21 St,-73.94777297973631,40.74737075646803
Forsyth St & Canal St,-73.99422366,40.7158155
W 56 St & 6 Ave,-73.97722479,40.76340613
Vesey Pl & River Terrace,-74.01658354,40.7153379
E 51 St & 2 Ave,-73.967641,40.755293
Engert Ave & McGuinness Blvd,-73.94546,40.72158
E 25 St & 1 Ave,-73.97738662,40.7381765
43 St & 35 Ave,-73.919543,40.754139
Rutgers St & Henry St,-73.99009689688683,40.71332151208186
44 St & 48 Ave,-73.92131969332695,40.73941387498411
White St & Moore St,-73.9351,40.704508
S 3 St & Bedford Ave,-73.96264403,40.71260486
W 64 St & Thelonious Monk Circle,-73.98918695747852,40.77515953434235
W 78 St & Broadway,-73.98093133,40.78339981
Mt Morris Park W & W 120 St,-73.945925,40.804038
E 117 St & 1 Ave,-73.93459528684616,40.79656826080296
N 12 St & Bedford Ave,-73.95484712,40.72079821
3 Ave & E 100 St,-73.94728331,40.7877214
1 Ave & E 44 St,-73.96905301,40.75001986
Lenox Ave & W 140 St,-73.938787,40.817245
Ave C & E 16 St,-73.97455215454102,40.72984830346529
E 169 St & Webster Ave,-73.908863,40.834015
2 Ave & E 122 St,-73.9349,40.8006721
Metropolitan Ave & Bedford Ave,-73.96024116,40.71534825
Mercer St & Bleecker St,-73.99662137031554,40.72706363348306
11 Ave & W 41 St,-73.99884222,40.76030096
Crescent St & 30 Ave,-73.9249574,40.768692
E 74 St & 1 Ave,-73.95482273,40.7689738
Greenpoint Ave & 47 St,-73.91808,40.7424
1 Ave & E 18 St,-73.98054420948029,40.73381219196632
36 St & 47 Ave,-73.92935156822205,40.74221834996096
E 40 St & 5 Ave,-73.9816324043,40.752062307
E 5 St & Ave A,-73.98430064320564,40.72479007746337
2 Ave & E 31 St,-73.97706058,40.74290902
6 Ave & W 45 St,-73.982631,40.756951
W 230 St & Marble Hill Ave,-73.90796,40.87807
E 11 St & 3 Ave,-73.98849,40.73127
Audubon Ave & Fort George Ave,-73.92717361450195,40.85715781391904
E 7 St & Ave C,-73.97901266813278,40.72412944090093
N 15 St & Wythe Ave,-73.955736,40.724055
Riverside Dr & Broadway,-73.92791,40.865364
E 19 St & 3 Ave,-73.98473765,40.73624527
Grand Concourse & E 167 St,-73.917641,40.834263
Amsterdam Ave & W 60 St,-73.98699113854883,40.77114812219016
St Nicholas Ave & W 126 St,-73.9518776,40.8114323
Old Slip & South St,-74.007867872715,40.70336686695866
45 Rd & 11 St,-73.94977234,40.74708586
Buchanan Pl & Grand Ave,-73.90626,40.85834
E 39 St & 2 Ave,-73.973827958107,40.74803319428767
Forsyth St & Broome St,-73.99266288,40.71893904
South St & Pike St,-73.99161100387573,40.70991806921533
E 132 St & Madison Ave,-73.937195,40.810224
E 77 St & 3 Ave,-73.95856158,40.77314236
Stewart Ave & Johnson Ave,-73.92587,40.70869
St Nicholas Ave & W 157 St,-73.94102,40.832314
Carmine St & 6 Ave,-74.00214988,40.73038599
31 Ave & Crescent St,-73.9265474,40.7658346
Riverside Dr & W 138 St,-73.955857,40.823168
University Ave & W Burnside Ave,-73.910751,40.85501
Plaza Dr & W 170 St,-73.917946,40.840484
38 St & Northern Blvd,-73.925384,40.752372
E 56 St & 3 Ave,-73.96759673,40.75934501
46 Ave & 5 St,-73.95451,40.74731
Gramercy Park N & Gramercy Park E,-73.98509,40.73795
West End Ave & W 107 St,-73.9681805305,40.8021174
Greenwich St & Rector St,-74.0135595202446,40.70806582380646
W 36 St & 9 Ave,-73.99516761302948,40.75462324029105
W 47 St & 10 Ave,-73.99301222,40.76269882
57 Rd & 59 St,-73.90854,40.72249
Greene Ave & Grandview Ave,-73.907856,40.709697
8 Ave & W 27 St,-73.996637,40.747968
Grand St & Greene St,-74.00238141417502,40.72170005235607
Riverside Dr & W 91 St,-73.97700369358063,40.79313480986663
Evergreen Ave & Noll St,-73.93318,40.70106
Central Park W & W 97 St,-73.96417066463071,40.79249519495111
43 St & 37 Ave,-73.919998,40.750181
Sullivan St & Washington Sq,-73.99906065,40.73047747
E 138 St & Willow Ave,-73.911545,40.804168
W 30 St & 10 Ave,-74.002353,40.752694
Bleecker St & Crosby St,-73.99510189890862,40.72615604980408
E 32 St & Park Ave,-73.98194829,40.7457121
W 27 St & 6 Ave,-73.99062,40.74526
Featherbed Ln & Nelson Ave,-73.919637,40.846011
W 47 St & 9 Ave,-73.99007007479668,40.76153045158114
Broadway & 12 St,-73.9347774,40.7668
E 81 St & York Ave,-73.94989233,40.7728384
5 Av & W 139 St,-73.935856,40.815484
7 Ave & Central Park South,-73.9790689945221,40.7667405590595
31 Pl & Hunters Point Ave,-73.93537044525146,40.74021356884924
W 42 St & 6 Ave,-73.98455,40.75492
W 204 St & Vermilyea Ave,-73.922648,40.866141
E 11 St & Ave B,-73.97950418293476,40.72746420692392
S 2 St & Kent Ave,-73.966612,40.714731
Bank St & Washington St,-74.00859207,40.7361967
Broadway & W 29 St,-73.98855723,40.7462009
Lincoln Ave & E 134 St,-73.928803,40.808484
5 Ave & E 63 St,-73.971518,40.766368
Shore Blvd & Astoria Park,-73.923162,40.77977
31 St & Newtown Ave,-73.9209334552288,40.7675487799971
E 149 St & Park Ave,-73.925294,40.818154
Jay St & York St,-73.98672670125961,40.70140317257725
W 20 St & 7 Ave,-73.99726235,40.74238787
W 111 St & 5 Ave,-73.9489397406578,40.79752078124756
Broadway & W 51 St,-73.98336183,40.76228826
Humboldt St & Varet St,-73.940636,40.7031724
Bushwick Ave & McKibbin St,-73.93936,40.705517
E 60 St & York Ave,-73.959223,40.759107
W 35 St & 9 Ave,-73.9960889518261,40.75414519263519
Broadway & 51 St,-73.908906,40.754164
Grand Ave & W 181 St,-73.907302,40.856302
39 Ave & 54 St,-73.90899,40.74891
35 St & 34 Ave,-73.9242751,40.7580583
Beaver St & Fayette St,-73.93921,40.70099
E Houston St & Columbia St,-73.97871628403664,40.71978635452822
Scholes St & Manhattan Ave,-73.9448625,40.70870368
W 55 St & 6 Ave,-73.978434,40.763189
51 St & Queens Blvd,-73.91395,40.7429
Grand St & Samuel Dickstein Plaza,-73.98417055606842,40.71511871996496
Menahan St & Wyckoff Ave,-73.91422,40.70113
Broadway & Kent Ave,-73.968329,40.710888
51 St & Hobart St,-73.90769943594933,40.75767234025041
Lenox Ave & W 115 St,-73.9500739,40.8011939
Old Broadway & W 133 St,-73.955277,40.818212
W 204 St & Nagle Ave,-73.920827,40.863211
W 135 St & Lenox Terrace Pl,-73.939336,40.813619
Driggs Ave & N 9 St,-73.95520135760307,40.71816969454208
W 20 St & 8 Ave,-74.00004031,40.74345335
Suffolk St & Stanton St,-73.98517977,40.72066442
Amory Ct & Metropolitan Ave,-73.90968,40.71301
Morgan Ave & Lombardy St,-73.93889,40.72226
Broadway & W 61 St,-73.9819684624672,40.77003010255044
Townsend Ave & E 175 St,-73.911359,40.84741
Frederick Douglass Blvd & W 129 St,-73.9492286,40.8125511
1 Ave & E 94 St,-73.94594,40.7817212
E 2 St & Ave B,-73.98368779,40.72217444
W 82 St & Central Park West,-73.97137,40.78275
Audubon Ave & W 179 St,-73.933291,40.847305
Fort Washington Ave & W 183 St,-73.937854,40.852252
Bergen Ave & E 152 St,-73.914737,40.817166
Amsterdam Ave & W 189 St,-73.92715752124786,40.85318758861975
E 25 St & 2 Ave,-73.97973776,40.73912601
E 82 St & East End Ave,-73.9468208,40.7724607
Lexington Ave & E 111 St,-73.9441232,40.7954121
Broadway & W 153 St,-73.946665,40.831327
10 Ave & W 28 St,-74.00176802,40.75066386
Page Pl & Grand Ave,-73.91818,40.71798
Motorgate,-73.9477213,40.7639089
E 13 St & 2 Ave,-73.9853024482727,40.73153937464073
W 116 St & Amsterdam Ave,-73.9607082,40.8067581
Broadway & W 220 St,-73.912807,40.872412
Ave D & E 3 St,-73.97793172,40.72082834
Brook Ave & E 148 St,-73.915368,40.814383
E 128 St & 3 Ave,-73.934077,40.805631
Graham Ave & Conselyea St,-73.944507,40.715143
W 54 St & 6 Ave,-73.977242,40.761865
E 39 St & Lexington Ave,-73.97729203113158,40.7494985460252
5 Ave & E 72 St,-73.96685276,40.77282817
2 Ave & E 29 St,-73.97809267044067,40.74172351097472
E 10 St & 2 Ave,-73.9865979552269,40.72970805644994
St Nicholas Ave & W 155 St,-73.941323,40.830663
Central Park North & Adam Clayton Powell Blvd,-73.955613,40.799484
25 Ave & 41 St,-73.910963,40.767666
Madison Ave & E 82 St,-73.96069399,40.7781314
Watts St & Greenwich St,-74.00965965,40.72405549
W 31 St & 7 Ave,-73.9916,40.749156
W 168 St & Ft Washington Ave,-73.9422395825386,40.84210236102173
Bushwick Ave & Powers St,-73.94100005,40.71247661
Main St & Plymouth St,-73.99073392152786,40.70378167354831
Thompson St & Bleecker St,-73.99968780577183,40.72840059450829
W 225 St & Exterior St,-73.906646,40.873265
E 47 St & Park Ave,-73.97498696,40.75510267
50 St & Barnett Ave,-73.91349703073502,40.750097682094825
W 30 St & 8 Ave,-73.9952078461647,40.74965268472847
W 52 St & 11 Ave,-73.99392888,40.76727216
Great Jones St,-73.99379025,40.72743423
Lexington Ave & E 128 St,-73.936085,40.806414
E 142 St & 3 Ave,-73.923697,40.812735
Bridge St & York St,-73.98471236228943,40.70133448066992
Frederick Douglass Blvd & W 145 St,-73.941928,40.823061
Broadway & Whipple St,-73.9437303,40.7016657
W 104 St & Amsterdam Ave,-73.96649479866028,40.79904139288298
48 St & Broadway,-73.912715,40.755763
Lispenard St & Broadway,-74.00247214,40.71939226
Nelson Ave & 167 St,-73.92608866095543,40.83670566862804
Barclay St & Church St,-74.01020234,40.71291224
University Ave & Macombs Rd,-73.9161206,40.8496401
E 161 St & Park Ave,-73.916407,40.824811
Concourse Village East & E 158 St,-73.919379,40.823732
W 155 St & Frederick Douglass Blvd,-73.936996,40.82923
Grand Concourse & E 144 St,-73.927987,40.816576
Crescent St & Ditmars Blvd,-73.9145645,40.7787185
Christopher St & Greenwich St,-74.00711384,40.73291553
Vernon Blvd & 47 Rd,-73.9534573,40.7449067
43 St & 50 Ave,-73.92264068126678,40.73787237950538
Macombs Rd & Featherbed Ln,-73.91722,40.84552
Murray St & West St,-74.01246,40.71503
W Fordham Rd & Loring Pl N,-73.90741,40.86295
42 Pl & Northern Blvd,-73.920603,40.753091
Metropolitan Ave & Vandervoort Ave,-73.93323,40.71429
6 Ave & W 33 St,-73.98848395,40.74901271
1 Ave & E 68 St,-73.95818491,40.76500525
W 89 St & Columbus Ave,-73.97041561,40.7882213
Forsyth St & Grand St,-73.99316132068634,40.71779817737835
Hudson Blvd W & W 36 St,-73.99971440439913,40.75676475086503
5 Ave & E 103 St,-73.95249933,40.7922553
Grand Concourse & E 156 St,-73.924689,40.823429
24 St & 38 Ave,-73.936515,40.756351
48 Ave & 37 St,-73.92886072397232,40.74034668087185
River Ave & McClellan St,-73.92243,40.83406
Henry St & Middagh St,-73.991581,40.7003
Adam Clayton Powell Blvd & W 118 St,-73.951475,40.804372
54 St & 37 Ave,-73.90799,40.75098
34 St & 38 Ave,-73.929737,40.752443
Skillman Ave & 43 Ave,-73.93215849995613,40.74653761978055
W 63 St & Broadway,-73.98261428,40.77163851
Washington Ave & E 167 St,-73.907618,40.829896
27 St & Hunter St,-73.941275,40.7485
East End Ave & E 86 St,-73.94446054,40.77518615
E 76 St & Park Ave,-73.96222088,40.773763
Amsterdam Ave & W 66 St,-73.98470567,40.7746671
Eagle St & Manhattan Ave,-73.954926,40.735217
Bayard St & Leonard St,-73.94885390996933,40.71915571696044
Driggs Ave & N Henry St,-73.94308,40.72325
E 43 St & Madison Ave,-73.97896572947502,40.75354681867074
Front St & Jay St,-73.986842,40.702461
Pearl St & Hanover Square,-74.00926027,40.7047177
Sherman Ave & E 166 St,-73.91744792461395,40.83130549267296
E 167 St & Clay Ave,-73.91125,40.83094
23 St & 31 Ave,-73.9286595582962,40.76663971723091
E 47 St & 2 Ave,-73.97032517,40.75323098
W 51 St & 6 Ave,-73.98042047,40.7606597
E 58 St & 3 Ave,-73.96724467,40.76095756
W 17 St & 7 Ave,-73.99852573871613,40.74056423633952
W 106 St & Amsterdam Ave,-73.9664492472,40.8008363
W 218 St & Indian Rd,-73.91837194561958,40.873054589370895
Broadway & E 14 St,-73.99074142,40.73454567
W 165 St & Fort Washington Ave,-73.942939,40.84004
Newtown Ave & 23 St,-73.9246145,40.7713615
E 149 St & Eagle Ave,-73.91186,40.814046
E 91 St & Park Ave,-73.955327,40.7835016
E 88 St & 1 Ave,-73.9488134,40.778301
Metropolitan Ave & Flushing Ave,-73.91572,40.71334
W 146 St & Broadway,-73.949738,40.826969
Madison St & Cypress Ave,-73.90742,40.70068
Amsterdam Ave & W 73 St,-73.98093044757842,40.77966809007312
E 23 St & 1 Ave,-73.97809472,40.736502
Lexington Ave & E 26 St,-73.983293,40.741459
1 Ave & E 39 St,-73.97113,40.74714
47 Ave & 31 St,-73.93561,40.743
E 44 St & Lexington Ave,-73.974996,40.752643
Columbia St & Rivington St,-73.98016555,40.71739973
Crescent St & 34 Ave,-73.930562,40.76108
John St & William St,-74.00722156,40.70862144
Mott St & Prince St,-73.99480012,40.72317958
W 22 St & 8 Ave,-73.99915362,40.74475148
W Tremont Ave & Matthewson Rd,-73.920765,40.853827
23 Ave & 27 St,-73.9153175,40.776165
50 St & Northern Blvd,-73.912402,40.753441
Amsterdam Ave & W 167 St,-73.937044,40.839443
W 70 St & Amsterdam Ave,-73.98288594,40.77748046
21 St & 38 Ave,-73.9391224,40.7576314
Spruce St & Gold St,-74.0043228,40.7103231
W 113 St & Broadway,-73.964928,40.805973
E 13 St & Ave A,-73.98067966103554,40.72966729392978
E 4 St & 2 Ave,-73.98978041,40.7262807
Washington St & Barrow St,-74.008769094944,40.73191132323174
Reade St & Broadway,-74.00562789,40.71450451
E 30 St & Park Ave S,-73.98303529,40.74444921
W 13 St & 7 Ave,-73.99994661,40.73781509
Morningside Ave & W 123 St,-73.9551508,40.81
W 20 St & 5 Ave,-73.99103969335556,40.73972989238724
W 106 St & Central Park West,-73.9605909006,40.7981856
W 186 St & St Nicholas Ave,-73.931308,40.852253
W Broadway & W Houston St,-74.000472,40.726378
W 34 St & 11 Ave,-74.0021163,40.75594159
Vernon Blvd & 50 Ave,-73.95411749,40.74232744
Powers St & Olive St,-73.93894,40.71323
Gerard Ave & E 146 St,-73.92965,40.817755
Ash St & Manhattan Ave,-73.954867,40.738095
W 140 St & Riverside Dr,-73.954743,40.824013
10 Ave & W 207 St,-73.918598,40.864632
1 Ave & E 30 St,-73.97536082,40.74144387
W 53 St & 10 Ave,-73.99061728,40.76669671
North Moore St & Greenwich St,-74.0103006362915,40.72019521437465
Wyckoff Ave & Stanhope St,-73.917775,40.703545
36 St & Ditmars Blvd,-73.908335,40.774306
Withers St & Kingsland Ave,-73.94051,40.71773
7 Ave S & Bleecker St,-74.00363802909851,40.73213896287381
47 Ave & Skillman Ave,-73.94176483154297,40.7437524099784
40 St & Queens Blvd,-73.92435193061829,40.743540273428685
Perry St & Bleecker St,-74.00483091,40.73535398
Washington Pl & Broadway,-73.99404649,40.72903917
South St & Whitehall St,-74.01234218,40.70122128
Washington Ave & E 163 St,-73.91089,40.824
Jefferson St & Cypress Ave,-73.92157,40.70907
8 Ave & W 24 St,-73.99807110428809,40.74591072834279
Broadway & W 131 St,-73.957163,40.817555
E 149 St & Morris Ave,-73.922962,40.81734
W 17 St & 8 Ave,-74.00149746,40.74177603
21 Ave & Crescent St,-73.912212,40.780478
St Mary's St & Jackson Ave,-73.91081,40.808891
Amsterdam Ave & W 82 St,-73.97667321,40.78524672
Courtlandt Ave & E 149 St,-73.919549,40.816402
Melrose Ave & E 154 St,-73.916071,40.819609
West St & Chambers St,-74.01322069,40.71754834
College Ave & E 169 St,-73.91196817159653,40.835122799036405
39 St & 47 Ave,-73.92662644386292,40.74215636827728
Fairview Ave & Linden St,-73.90632,40.70694
Driggs Ave & S 2 St,-73.960575,40.712628
W 159 St & Edgecombe Ave,-73.939326,40.833303
E 114 St & 1 Ave,-73.9362541,40.7945663
W 29 St & 9 Ave,-73.99839279,40.7500727
W 22 St & 10 Ave,-74.00451887,40.74691959
Willis Ave & E 141 St,-73.921606,40.81093
St Ann's Ave & E 144 St,-73.914932,40.811112
E 6 St & 2 Ave,-73.98840844631195,40.72737869323223
W 163 St & Edgecombe Ave,-73.937496,40.835798
40 Ave & Crescent St,-73.93795609474182,40.7535992020056
Madison Ave & E 26 St,-73.98671329021454,40.742684734875695
W 36 St & 7 Ave,-73.989539,40.752149
21 St & 31 Dr,-73.930819,40.7659
Amsterdam Ave & W 172 St,-73.935111,40.842173
Broadway & W 122 St,-73.9612547,40.8120562
Sedgwick Ave & W Burnside Ave,-73.916661,40.854947
Greenwich St & W Houston St,-74.008591,40.728846
Bedford Ave & Nassau Ave,-73.95212324,40.72311651
E 26 St & 3 Ave,-73.98160636425018,40.74069317733043
River Ter & Warren St,-74.01587963104248,40.71759894980997
5 Ave & E 135 St,-73.937838,40.812191
W 48 St &  Rockefeller Plaza,-73.97929430007935,40.75776935448309
Willoughby Ave & Onderdonk Ave,-73.91727,40.7098
N 9 St & Wythe Ave,-73.959,40.72054
W 15 St & 7 Ave,-73.99931783,40.73935542
Peck Slip & South St,-74.00108054280281,40.7075188830923
W 181 St & Riverside Dr,-73.94186,40.85168
E 43 St & 2 Ave,-73.97121414,40.75022392
31 St & 21 Ave,-73.90842,40.77813
E 2 St & 2 Ave,-73.99069656,40.72502876
10 Ave & W 204 St,-73.92006,40.862638
Leonard St & Boerum St,-73.94644578,40.70583339
Washington St & Laight St,-74.0106,40.72231
Water St & Gouverneur Ln,-74.00803416967392,40.70469667894968
35 St & Broadway,-73.9222427,40.760339
Willow Ave & E 133 St,-73.913863,40.800933
Bailey Ave & W 193 St,-73.90678,40.87069
University Ave & W 168 St,-73.927034,40.838706
Norfolk St & Broome St,-73.98802084,40.7172274
Broadway & W 37 St,-73.98753523,40.75172632
Knickerbocker Ave & George St,-73.92836,40.704425
W 147 St & Adam Clayton Powell Blvd,-73.937413,40.82281
Grand Concourse & E 166 St,-73.91956,40.83196
Bayard St & Baxter St,-73.99974372,40.71602118
E 133 St & Cypress Pl,-73.9174,40.80262
E 77 St & 1 Ave,-73.95356208096926,40.77095553869235
Hope St & Union Ave,-73.95141312,40.71167351
30 Ave & 21 St,-73.9286078,40.7703743
Adam Clayton Powell Blvd & W 151 St,-73.936232,40.825289
E 66 St & Madison Ave,-73.96845281124115,40.76800889305947
W 54 St & 9 Ave,-73.98690506,40.76584941
Riverside Dr & W 153 St,-73.949702,40.832164
34 St & 35 Ave,-73.9262231,40.7569332
Pier 40 - Hudson River Park,-74.01129573583603,40.7277140777778
Liberty St & Broadway,-74.01043382,40.70905623
9 Ave & W 45 St,-73.9912551,40.76019252
Kent St & McGuinness Blvd,-73.95161,40.73124
28 Ave & 35 St,-73.9169858,40.7671
Skillman Ave & Honeywell St,-73.92902433872223,40.7471482490328
E 33 St & 1 Ave,-73.97449783980846,40.74322681432173
E 51 St & 1 Ave,-73.96592976,40.75455731
34 Ave & 48 St,-73.914952,40.75388
W 160 St & St Nicholas Ave,-73.939865,40.834468
Water St & Fletcher St,-74.00559738278389,40.706410755236135
E 22 St & 2 Ave,-73.98122549057007,40.73716919369882
46 St & 25 Ave,-73.90676,40.765753
12 Ave & W 125 St,-73.960405,40.818299
Walton Ave & E 153 St,-73.926907,40.822351
1 Ave & E 62 St,-73.96094022,40.7612274
Union Ave & Wallabout St,-73.95032283,40.70029511
Greenwich St & Perry St,-74.00697,40.73498
Harlem River Dr & W 155 St,-73.939929,40.830476
W 15 St & 10 Ave,-74.00747358798981,40.74275382865903
E 158 St & Melrose Ave,-73.914688,40.822215
53 St & Roosevelt Ave,-73.91143,40.74462
E 165 St & Jerome Ave,-73.925101,40.83263
E 4 St & Ave B,-73.98265913128853,40.72334683218016
E 115 St & Madison Ave,-73.944846,40.7989445
Market St & Cherry St,-73.99400398,40.71076228
Metropolitan Ave & Meeker Ave,-73.95234386,40.71413311
E 9 St & 5 Ave,-73.99581670761108,40.73275887045087
